grad_norm,param_norm,samples,step,train_acc@1,train_acc@1_q2,train_acc@1_q3,train_acc@2,train_acc@2_q2,train_acc@2_q3,train_loss,train_loss_q2,train_loss_q3,val_acc@1,val_acc@1_q0,val_acc@1_q1,val_acc@2,val_acc@2_q0,val_acc@2_q1,val_loss,val_loss_q0,val_loss_q1,train_acc@1_q0,train_acc@1_q1,train_acc@2_q0,train_acc@2_q1,train_loss_q0,train_loss_q1,val_acc@1_q2,val_acc@1_q3,val_acc@2_q2,val_acc@2_q3,val_loss_q2,val_loss_q3
3.8096198029340926,167.69904412406572,18642,9320,0.7000000000000002,0.6000000000000001,1.0,1.0,1.0,1.0,0.4411528088152409,0.646282771229744,0.15715264032284418,1.0,1.0,1.0,1.0,1.0,1.0,0.20684701204299927,0.06251917779445648,0.2551259398460388,0.3333333333333333,0.6666666666666666,1.0,1.0,0.7837163815274835,0.3829295514151454,1.0,,1.0,,0.2548714578151703,
2.560599406290412,167.58716236214661,18662,9330,0.95,0.8,1.0,1.0,1.0,1.0,0.24129599779844285,0.49812445044517517,0.200299184769392,0.5,0.5,,1.0,1.0,,0.6045231819152832,0.4646823275834322,,1.0,1.0,1.0,1.0,0.09649094535658757,0.1539585292339325,0.0,1.0,1.0,1.0,1.3632898330688477,0.1254381537437439
2.3666391159144466,167.56579440459723,18682,9340,0.9,1.0,0.8,1.0,1.0,1.0,0.31818949449807415,0.23453914374113083,0.6090569838881492,0.75,,0.5,1.0,,1.0,0.4340510070323944,,0.7011289000511169,1.0,0.8333333333333334,1.0,1.0,0.12000396761244961,0.33489978878060356,1.0,1.0,1.0,1.0,0.1741839349269867,0.15976229310035706
3.2899439082043367,167.56698981944513,18702,9350,0.75,0.6666666666666666,0.5714285714285714,1.0,1.0,1.0,0.5280619751662016,0.5840880647301674,0.7992617306964738,0.75,1.0,,1.0,1.0,,0.5458531230688095,0.011287893168628216,,1.0,1.0,1.0,1.0,0.2911985997110605,0.0029429427813738585,1.0,0.0,1.0,1.0,0.258293479681015,1.9025431871414185
2.288663516681745,167.3152091089563,18722,9360,0.95,0.8333333333333333,1.0,1.0,1.0,1.0,0.21391482055187225,0.4028915837407112,0.21349357494286128,0.75,,1.0,1.0,,1.0,0.5159243792295456,,0.3166596863108377,1.0,1.0,1.0,1.0,0.02530135604320094,0.08842879910177241,0.0,,1.0,,1.1137185096740723,
3.7729641030754464,167.2822632390226,18742,9370,0.7500000000000001,0.75,0.6666666666666667,1.0,1.0,1.0,0.517682499717921,0.6454485654830933,0.7918636041382948,0.75,0.0,1.0,1.0,1.0,1.0,0.5711095929145813,1.7641525268554688,0.002181889722123742,0.75,0.8333333333333334,1.0,1.0,0.39540360809769476,0.23984329453863515,1.0,1.0,1.0,1.0,0.2901792526245117,0.22792470455169678
2.405957011472724,167.38741696474594,18762,9380,0.95,1.0,1.0,1.0,1.0,1.0,0.1971596903167665,0.307444562514623,0.1663636788725853,1.0,,1.0,1.0,,1.0,0.5172399431467056,,0.48854517936706543,1.0,0.875,1.0,1.0,0.15513666266841547,0.20027200480762986,1.0,,1.0,,0.5268048842748007,
3.7987148577109453,167.48784132750436,18782,9390,0.8,0.7499999999999999,0.8,1.0,1.0,1.0,0.4760424964129925,0.5287336874753237,0.5747258007526397,0.75,0.5,,1.0,1.0,,0.7034328281879425,1.0744313411414623,,0.75,1.0,1.0,1.0,0.4970095038879663,0.14310442035396895,1.0,,1.0,,0.33243428170681,
2.6407880942414055,167.5844285402689,18802,9400,0.95,1.0,1.0,1.0,1.0,1.0,0.2754912719130516,0.26357367209025795,0.13486777059733868,0.75,,,1.0,,,0.5539578795433044,,,1.0,0.75,1.0,1.0,0.23903249222785236,0.48254404147155583,0.5,1.0,1.0,1.0,0.9444577470421791,0.16345803439617157
3.754460850862117,167.70741533283146,18822,9410,0.8,1.0,0.5,1.0,1.0,1.0,0.5466956105083227,0.1867867112159729,1.1847157180309296,0.5,1.0,0.0,1.0,1.0,1.0,0.856849730014801,0.030383408069610596,1.1484510898590088,1.0,0.8,1.0,1.0,0.07818686217069626,0.45062746172770857,,0.5,,1.0,,1.1242821961641312
3.08952057725164,167.89098769753917,18842,9420,0.8499999999999999,1.0,0.8571428571428572,1.0,1.0,1.0,0.3436515027657151,0.2188369259238243,0.3653363542897361,0.75,0.5,,1.0,1.0,,0.28459256887435913,0.44682981446385384,,0.5,1.0,1.0,1.0,0.6700932976091281,0.10742689731220405,1.0,1.0,1.0,1.0,0.10087724775075912,0.14383338391780853
3.554122958150166,168.099934754418,18862,9430,0.8499999999999999,1.0,0.6000000000000001,1.0,1.0,1.0,0.45372082889080045,0.1844844847917557,0.9054758489131928,0.75,1.0,1.0,1.0,1.0,1.0,0.5500147864222527,0.012488380074501038,0.013216509483754635,1.0,0.8571428571428572,1.0,1.0,0.04487565904855728,0.49856971603419115,,0.5,,1.0,,1.0871771350502968
3.5330114260439576,168.29595861734487,18882,9440,0.8500000000000001,0.75,0.8333333333333333,1.0,1.0,1.0,0.40541081354022024,0.5897352565079927,0.4990533118446668,1.0,,1.0,1.0,,1.0,0.14638148248195648,,0.097368273884058,1.0,0.8333333333333333,1.0,1.0,0.27201953064650297,0.27781288387874764,1.0,1.0,1.0,1.0,0.2017505019903183,0.18903888761997223
2.7079730526771475,168.3053464357273,18902,9450,0.95,0.8333333333333333,1.0,1.0,1.0,1.0,0.2705856114625931,0.4519559480249882,0.13977973659833273,0.5,0.5,1.0,1.0,1.0,1.0,0.9775609076023102,1.047659158706665,0.01441517286002636,1.0,1.0,1.0,1.0,0.308847539126873,0.1493210133298167,0.0,,1.0,,1.8005101680755615,
3.4786316388312635,168.26371122580892,18922,9460,0.7999999999999999,0.625,0.8571428571428572,1.0,1.0,1.0,0.5108024574816227,0.8181830933317542,0.4389084939445768,1.0,1.0,,1.0,1.0,,0.11697578057646751,0.0028386320918798447,,1.0,1.0,1.0,1.0,0.1409366506850347,0.03447844460606575,1.0,1.0,1.0,1.0,0.16034900769591331,0.14436647295951843
2.1428740775886257,168.18582199404761,18942,9470,0.95,1.0,0.8333333333333333,1.0,1.0,1.0,0.1960907071828842,0.16918736696243286,0.44336965183417004,0.75,0.5,1.0,1.0,1.0,1.0,0.5592200143728405,1.1124370041070506,0.006002972950227559,1.0,1.0,1.0,1.0,0.044327353326869864,0.05268392898142338,,,,,,
2.6236336820005093,168.19471581823984,18962,9480,0.8499999999999999,0.7499999999999999,0.75,1.0,1.0,1.0,0.35576959103345873,0.5487946085631847,0.5974879376590252,0.75,1.0,0.0,1.0,1.0,1.0,1.012645110487938,0.27245889272307977,3.334277868270874,1.0,1.0,1.0,1.0,0.03359662235016003,0.05017418475472368,,1.0,,1.0,,0.17138485610485077
2.283632172603853,168.2420297765168,18982,9490,0.9,1.0,1.0,1.0,1.0,1.0,0.21199663776205852,0.22027547657489777,0.17470643545190492,0.5,0.0,1.0,1.0,1.0,1.0,1.1469037532806396,2.6925015449523926,0.06044856665539555,1.0,0.6666666666666667,1.0,1.0,0.15690031932899728,0.2804984891457328,,0.0,,1.0,,1.7742162942886353
2.825913892130353,168.23977662432722,19002,9500,0.8500000000000001,0.8,1.0,1.0,1.0,1.0,0.32934853467741054,0.48162958621978763,0.17946457713842393,1.0,1.0,1.0,1.0,1.0,1.0,0.07289095595479012,0.0002733095607254654,0.008142254315316677,1.0,0.6,1.0,1.0,0.022588318157067983,0.6337116590056212,1.0,1.0,1.0,1.0,0.1471717208623886,0.13597655296325684
2.8411955398198088,168.17971588023954,19022,9510,0.8500000000000001,0.8333333333333333,0.7142857142857143,1.0,1.0,1.0,0.37013079524040227,0.44529004643360776,0.6742356366344862,0.75,,1.0,1.0,,1.0,0.5950497016310692,,0.25840082082140725,1.0,1.0,1.0,1.0,0.00222142741913558,5.954221751380828e-05,,0.5,,1.0,,0.9316985532641411
4.476781671364697,168.5546943649277,19042,9520,0.9,0.8,1.0,1.0,1.0,1.0,0.39046412871684877,0.494014710187912,0.23541924357414246,0.5,1.0,0.0,1.0,1.0,1.0,0.7170371413230896,0.12903347611427307,1.0800163745880127,1.0,0.75,1.0,1.0,0.09228161084077632,0.7947525028139353,0.5,,1.0,,0.8295493721961975,
9.012358251699485,169.80922054844524,19062,9530,0.7999999999999999,1.0,0.6,1.0,1.0,1.0,0.5885064318776131,0.12731745839118958,0.8841603159904481,1.0,,1.0,1.0,,1.0,0.1560373604297638,,0.15611077845096588,0.8,0.8,1.0,1.0,0.4671377117512748,0.8754102408885955,1.0,1.0,1.0,1.0,0.160485178232193,0.15377674251794815
3.174107395559022,172.31194462600106,19082,9540,0.8500000000000001,0.75,0.7777777777777778,1.0,1.0,1.0,0.4158598430454731,0.569869052618742,0.5492775018016497,0.5,1.0,,1.0,1.0,,0.8561881482601166,0.054447200149297714,,1.0,1.0,1.0,1.0,0.1057632826268673,0.1942333346232772,0.3333333333333333,,1.0,,1.1234351495901744,
3.262210950694615,174.14895556520236,19102,9550,0.8499999999999999,1.0,0.75,1.0,1.0,1.0,0.4433199852705002,0.1784794181585312,0.6969861909747124,1.0,1.0,,1.0,1.0,,0.155641570687294,0.17118728160858154,,0.7499999999999999,1.0,1.0,1.0,0.5264897849410772,0.2662196636199951,1.0,1.0,1.0,1.0,0.1717672348022461,0.1398058831691742
3.6317968406927403,174.88856062843016,19122,9560,0.85,0.3333333333333333,1.0,1.0,1.0,1.0,0.4087082609534263,1.3187353909015656,0.12273897603154182,0.5,,,1.0,,,1.0442270636558533,,,1.0,0.875,1.0,1.0,0.13507891446352005,0.38453606422990566,0.5,0.5,1.0,1.0,1.0064690187573433,1.0819851011037827
3.054070759177981,175.08713717710933,19142,9570,0.8499999999999999,0.75,0.75,1.0,1.0,1.0,0.4114905565977096,0.5742095112800598,0.6230389624834061,0.75,0.0,,1.0,1.0,,0.43872544914484024,1.205302119255066,,1.0,0.875,1.0,1.0,0.24650252237915993,0.3068509008735419,1.0,1.0,1.0,1.0,0.2102285623550415,0.12914255261421204
2.570130875335772,175.19113241462082,19162,9580,0.9,1.0,0.8888888888888888,1.0,1.0,1.0,0.30302312821149824,0.18939422070980072,0.3418908152315352,0.75,,0.0,1.0,,1.0,0.4834643453359604,,1.446229100227356,0.6666666666666666,1.0,1.0,1.0,0.4916883533199628,0.18803948312997817,1.0,1.0,1.0,1.0,0.1594008207321167,0.1688266545534134
3.8812098455533004,175.25339570364432,19182,9590,0.7500000000000001,0.3333333333333333,0.8,1.0,1.0,1.0,0.5658903926610946,1.2171654800573983,0.5193658679723739,0.75,1.0,1.0,1.0,1.0,1.0,0.6621214970946312,0.13769061863422394,0.12875414453446865,0.875,0.75,1.0,1.0,0.30526726972311735,0.6568360272794962,,0.0,,1.0,,2.2532870769500732
3.217223255443515,175.36136637784062,19202,9600,0.9,1.0,0.7499999999999999,1.0,1.0,1.0,0.37543235123157503,0.226972167690595,0.6245418470352888,0.5,0.6666666666666666,,1.0,1.0,,0.9081822037696838,0.5785036434729894,,1.0,1.0,1.0,1.0,0.20653746277093887,0.16216467693448067,0.0,,1.0,,1.897217869758606,
3.1621328769145705,175.48754938316435,19222,9610,0.7999999999999999,0.75,0.8333333333333334,1.0,1.0,1.0,0.4510699473321438,0.5468986332416534,0.435627984503905,1.0,1.0,1.0,1.0,1.0,1.0,0.1813727356493473,0.06165047362446785,0.21712516248226166,0.8,0.8,1.0,1.0,0.50073337033391,0.34327393770217896,1.0,,1.0,,0.22959016263484955,
3.0890656629792463,175.5689310554332,19242,9620,0.7999999999999999,0.8333333333333333,0.75,1.0,1.0,1.0,0.458101199567318,0.37751585866014165,0.6623793914914131,0.75,,1.0,1.0,,1.0,0.6213754266500473,,0.11370210349559784,0.5,1.0,1.0,1.0,0.8281153608113527,0.15582499777277312,0.6666666666666666,,1.0,,0.7905998552838961,
2.8848601050895346,175.67135734048338,19262,9630,0.9,1.0,0.8571428571428572,1.0,1.0,1.0,0.33261818215250966,0.29181495010852815,0.35963451330150875,0.75,0.5,1.0,1.0,1.0,1.0,0.4546937644481659,0.6399038955569267,0.26948361471295357,0.75,1.0,1.0,1.0,0.491348184645176,0.17761363461613655,,,,,,
2.9321286216396767,175.69603537594355,19282,9640,0.85,0.875,0.7142857142857142,1.0,1.0,1.0,0.3911576509475708,0.3468712465837598,0.5794525529657092,0.75,0.0,,1.0,1.0,,0.5458235442638397,1.6087385416030884,,1.0,1.0,1.0,1.0,0.23958582679430646,0.13662879168987274,1.0,1.0,1.0,1.0,0.247480571269989,0.0795944556593895
3.051967750262251,175.83202795625263,19302,9650,0.7999999999999999,0.0,0.75,1.0,1.0,1.0,0.47000241801142695,1.8268239498138428,0.525187024846673,1.0,,1.0,1.0,,1.0,0.17278415709733963,,0.08643601834774017,0.8571428571428572,0.875,1.0,1.0,0.3242216131516865,0.40036561666056514,1.0,1.0,1.0,1.0,0.20784670859575272,0.1890072077512741
2.987323486011647,175.88582352926844,19322,9660,0.9,1.0,0.8888888888888888,1.0,1.0,1.0,0.36655880063772206,0.17124966084957122,0.42530496501260334,0.75,,0.0,1.0,,1.0,0.5652744770050049,,1.3392465114593506,1.0,0.6666666666666666,1.0,1.0,0.1450761730472247,0.737318143248558,1.0,1.0,1.0,1.0,0.19539576768875122,0.36322784423828125
3.08029367355474,175.75329788152538,19342,9670,0.8,0.875,0.6666666666666666,1.0,1.0,1.0,0.4644556500017643,0.35813435260206455,0.7671777158975601,1.0,1.0,1.0,1.0,1.0,1.0,0.19557680189609528,0.3331875503063202,0.13094522804021835,1.0,0.6000000000000001,1.0,1.0,0.07750727515667677,0.762495169043541,1.0,,1.0,,0.1872292011976242,
3.027075320142601,175.9316077765046,19362,9680,0.9,0.7777777777777777,1.0,1.0,1.0,1.0,0.3339198693633079,0.5179185022910436,0.16340495149294537,0.75,1.0,1.0,1.0,1.0,1.0,0.702223926782608,0.28844206035137177,0.4178585708141327,1.0,1.0,1.0,1.0,0.2252880185842514,0.18041858822107315,0.0,,1.0,,1.8141529560089111,
3.3665576613458694,176.3567239915276,19382,9690,0.8,1.0,0.3333333333333333,1.0,1.0,1.0,0.45785202980041506,0.19613926485180855,1.3337642749150593,0.75,,0.5,1.0,,1.0,0.5150490701198578,,0.8201424591243267,1.0,0.6666666666666666,1.0,1.0,0.12459413600819451,0.5831719686587651,1.0,,1.0,,0.20995566993951797,
2.3151501821815414,176.52629867718545,19402,9700,0.9,0.3333333333333333,1.0,1.0,1.0,1.0,0.2943323031067848,1.1113663067420325,0.20260771363973618,0.5,0.0,,1.0,1.0,,0.8898950517177582,1.5873346328735352,,1.0,1.0,1.0,1.0,0.08369292467832565,0.15307269742091498,0.0,1.0,1.0,1.0,1.589897632598877,0.1911739781498909
2.8135513746332137,176.56683710493067,19422,9710,0.7999999999999999,0.75,0.6666666666666667,1.0,1.0,1.0,0.4314390063285828,0.5704431906342506,0.7694729094703991,1.0,1.0,,1.0,1.0,,0.23438239842653275,0.032391708344221115,,0.75,1.0,1.0,1.0,0.30322138546034694,0.08621407796939212,1.0,1.0,1.0,1.0,0.36950862407684326,0.26781465113162994
2.3717150375757545,176.5194337192091,19442,9720,0.95,0.8333333333333333,1.0,1.0,1.0,1.0,0.24423357993364334,0.47337057689825696,0.2579943612217903,0.5,,0.5,1.0,,1.0,0.8665958642959595,,0.6537794843316078,1.0,1.0,1.0,1.0,0.06496449783444405,0.057219822270174824,,0.5,,1.0,,1.0794122591614723
3.074793112805571,176.43792837993573,19462,9730,0.7999999999999999,0.6666666666666666,0.5,1.0,1.0,1.0,0.4723891384899616,0.6704941193262736,0.9993443489074707,0.75,,,1.0,,,0.4910774528980255,,,0.6666666666666667,1.0,1.0,1.0,0.7034638238449891,0.13520319946110249,0.5,1.0,1.0,1.0,0.8062348663806915,0.1759200245141983
2.250412657228396,176.40623301956268,19482,9740,0.8,0.75,1.0,1.0,1.0,1.0,0.38094811923801897,0.559489443898201,0.1576005443930626,1.0,1.0,1.0,1.0,1.0,1.0,0.08536254055798054,0.007871086709201336,0.009171735495328903,0.8,0.7142857142857143,1.0,1.0,0.32562896320596335,0.44606535296354977,,1.0,,1.0,,0.16220367699861526
3.964854819419039,176.3467516558763,19502,9750,0.7500000000000002,0.6666666666666667,0.5,1.0,1.0,1.0,0.5352855786681177,0.7197698379556339,0.9908781126141548,0.5,,0.5,1.0,,1.0,0.8212921321392059,,0.7645182013511658,0.8,0.8571428571428571,1.0,1.0,0.539006645232439,0.2443290183852826,0.5,,1.0,,0.8780660852789879,
2.6851665724324993,176.46717494218348,19522,9760,0.9,1.0,0.8571428571428572,1.0,1.0,1.0,0.3297090496867895,0.2524616171916326,0.42719145970685146,0.5,0.5,0.5,1.0,1.0,1.0,0.4738267958164215,0.45841712411493063,0.4892364740371704,1.0,0.8333333333333333,1.0,1.0,0.13960759760811925,0.3813375922230383,,,,,,
2.1091020834157836,176.54705693624692,19542,9770,0.95,1.0,1.0,1.0,1.0,1.0,0.2427913574501872,0.22937884032726286,0.15793119370937347,0.75,,0.0,1.0,,1.0,0.41591764986515045,,1.1964433193206787,1.0,0.8571428571428572,1.0,1.0,0.18146290383301675,0.33254640615944353,1.0,1.0,1.0,1.0,0.18549348413944244,0.14086686819791794
3.300679404058606,176.52807846768874,19562,9780,0.8500000000000002,0.3333333333333333,1.0,1.0,1.0,1.0,0.4479755971580744,1.302144373456637,0.13317709229886532,1.0,,1.0,1.0,,1.0,0.12676814571022987,,0.009071918204426765,1.0,0.8571428571428572,1.0,1.0,0.10246063949307427,0.5579438103096827,1.0,1.0,1.0,1.0,0.17703310400247574,0.1439344435930252
2.5212020321899913,176.4557651999255,19582,9790,0.8500000000000001,0.7142857142857143,0.0,1.0,1.0,1.0,0.3753287856350652,0.6139149048498699,2.052957534790039,0.75,,,1.0,,,0.5504399910569191,,,1.0,1.0,1.0,1.0,0.11166374548338354,0.08103855780791491,0.6666666666666666,1.0,1.0,1.0,0.6981250395377476,0.10738486796617508
3.2141549443993567,176.39505638052387,19602,9800,0.8499999999999999,1.0,1.0,1.0,1.0,1.0,0.35475257406942545,0.23407080471515654,0.17977406084537506,0.75,,1.0,1.0,,1.0,0.6770261824131012,,0.5845701694488525,0.7499999999999999,0.6666666666666666,1.0,1.0,0.34203201450873166,0.823115048619608,1.0,0.0,1.0,1.0,0.2181030809879303,1.6873284578323364
3.27164006032266,176.3412772756947,19622,9810,0.7999999999999999,0.6000000000000001,0.6666666666666666,1.0,1.0,1.0,0.41124229803681367,0.7247450023889542,0.7809366633494695,0.75,1.0,0.5,1.0,1.0,1.0,0.3624829798936844,0.005603795405477285,0.6439788285642862,0.8333333333333333,1.0,1.0,1.0,0.2346591645424875,0.14172600538586266,1.0,,1.0,,0.15637047588825226,
3.096513817507153,176.2612897206721,19642,9820,0.8500000000000001,0.8333333333333333,0.8333333333333333,1.0,1.0,1.0,0.38828733563423157,0.40263653049866355,0.4425791849692663,1.0,,,1.0,,,0.18990175426006317,,,1.0,0.75,1.0,1.0,0.14471631066408008,0.5288968151435256,,1.0,,1.0,,0.18990175798535347
2.752615680084843,176.14047676562822,19662,9830,0.8,1.0,1.0,1.0,1.0,1.0,0.42128260657191274,0.20687288641929624,0.17130162194371223,0.75,1.0,0.5,1.0,1.0,1.0,0.29162226617336273,0.011395367793738842,0.4658853644505143,0.75,0.5714285714285714,1.0,1.0,0.5311811035498977,0.6544795367600662,1.0,,1.0,,0.22332292795181274,
2.7224198842531906,176.03579104958357,19682,9840,0.7999999999999999,0.8,0.75,1.0,1.0,1.0,0.40351224318146706,0.5101136714220047,0.5722685866057873,0.0,0.0,0.0,1.0,1.0,1.0,0.8906509280204773,0.8141639530658722,0.9671379029750824,0.875,0.6666666666666666,1.0,1.0,0.24204531975556165,0.4314132574945688,,,,,,
2.076184469403098,176.1298530450261,19702,9850,0.95,0.8,1.0,1.0,1.0,1.0,0.22529992591589693,0.49879826009273526,0.17032455404599509,1.0,1.0,1.0,1.0,1.0,1.0,0.07717751991003752,0.007168643642216921,0.02003147266805172,1.0,1.0,1.0,1.0,0.13692103093490005,0.11325123145555456,1.0,,1.0,,0.2614784836769104,
2.2002052009764625,176.17936703722927,19722,9860,0.95,1.0,1.0,1.0,1.0,1.0,0.2148921601474285,0.18216546773910522,0.1437530532479286,0.75,1.0,,1.0,1.0,,0.6027186885476112,0.022126823663711548,,0.8,1.0,1.0,1.0,0.4017154989065602,0.13193461571354417,1.0,0.0,1.0,1.0,0.19058743119239807,2.007573127746582
3.1877413695722754,176.2004623172887,19742,9870,0.75,1.0,0.6,1.0,1.0,1.0,0.4245986133813858,0.11888214697440465,0.9051149934530258,0.25,0.0,0.0,1.0,1.0,1.0,1.1780975461006165,0.9013669490814209,1.406191349029541,0.3333333333333333,0.8333333333333333,1.0,1.0,0.680385176713268,0.2019914738678684,1.0,0.0,1.0,1.0,0.13352037966251373,2.2713115215301514
2.5915085196140852,176.21689358809996,19762,9880,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,0.3111299346433952,1.0420264713466167,0.10430138558149338,0.75,1.0,0.0,1.0,1.0,1.0,0.5124331414699554,0.4356740415096283,1.2858623266220093,0.7272727272727274,1.0,1.0,1.0,0.31035076366441156,0.09887901693582535,1.0,1.0,1.0,1.0,0.1685734987258911,0.1596226841211319
2.406242063042746,176.20236070165174,19782,9890,0.7999999999999999,0.8333333333333333,0.8,1.0,1.0,1.0,0.41133002899587157,0.4443645067512989,0.5389185711741447,0.5,,1.0,1.0,,1.0,1.0028570932336152,,0.004864700837060809,0.8333333333333333,0.6666666666666666,1.0,1.0,0.24294261094958833,0.4693883446355661,0.0,0.0,1.0,1.0,1.8619519472122192,2.139746904373169
1.7527118149713934,176.2243449822749,19802,9900,0.95,0.8571428571428572,1.0,1.0,1.0,1.0,0.22212372450158,0.4349800923040935,0.12994606792926788,0.75,0.0,1.0,1.0,1.0,1.0,0.2962973341345787,0.8531900644302368,0.008221946656703949,1.0,1.0,1.0,1.0,0.16216343039801967,0.008698770558112301,1.0,1.0,1.0,1.0,0.18884654343128204,0.1349307894706726
2.2364463542278927,176.25901001489675,19822,9910,0.9,1.0,0.8,1.0,1.0,1.0,0.265899532660842,0.14789359147349992,0.5346849575638771,0.75,1.0,,1.0,1.0,,0.5995428897440434,0.000586695212405175,,0.875,1.0,1.0,1.0,0.21946464812208433,0.0014869834994897246,,0.6666666666666666,,1.0,,0.7991949891050657
4.2083606279838,176.25312074976378,19842,9920,0.7000000000000001,0.5714285714285714,1.0,1.0,1.0,1.0,0.6093376108445228,0.9576093905738422,0.12277065217494965,0.75,,1.0,1.0,,1.0,0.5126309767365456,,0.15216986276209354,0.5,0.75,1.0,1.0,0.755730145087,0.4504642792890081,0.0,1.0,1.0,1.0,1.6517897844314575,0.09439436346292496
3.06066139898492,176.2152485061375,19862,9930,0.85,1.0,0.8333333333333333,1.0,1.0,1.0,0.4377011001110077,0.20668544434010983,0.4339831744631132,0.75,1.0,0.0,1.0,1.0,1.0,0.48872699588537216,0.10265011340379715,1.4338345527648926,0.5,0.75,1.0,1.0,1.0777893140912056,0.5852651819586754,1.0,1.0,1.0,1.0,0.22802074253559113,0.1904025375843048
3.723327500807953,176.2643406766021,19882,9940,0.8,0.8,0.875,1.0,1.0,1.0,0.4527183808386326,0.48930241763591764,0.40489249769598246,1.0,,1.0,1.0,,1.0,0.2054433599114418,,0.263759084045887,0.8,0.5,1.0,1.0,0.38755730632692575,0.7154644429683685,,1.0,,1.0,,0.1471276357769966
5.233355034029404,176.35524235129648,19902,9950,0.9,1.0,0.75,1.0,1.0,1.0,0.34011232182383533,0.1608263123780489,0.6168501786887646,0.75,,1.0,1.0,,1.0,0.5902728885412216,,0.1751091182231903,1.0,0.8333333333333333,1.0,1.0,0.3169469889253378,0.40239018822709716,0.5,1.0,1.0,1.0,1.017578236758709,0.15082593262195587
3.3870776947668504,176.73838006971405,19922,9960,0.7999999999999999,0.8,0.5,1.0,1.0,1.0,0.49993998482823376,0.49559426605701445,1.0760847590863705,1.0,1.0,1.0,1.0,1.0,1.0,0.164711095392704,0.1263836920261383,0.18929257988929749,0.8333333333333334,1.0,1.0,1.0,0.44435668333123124,0.11006984785199166,,1.0,,1.0,,0.15387554466724396
3.287901409312583,177.12119632854603,19942,9970,0.7999999999999999,0.8,0.6000000000000001,1.0,1.0,1.0,0.47737495973706245,0.49835912585258485,0.8808876544237136,0.5,,0.3333333333333333,1.0,,1.0,0.651426337659359,,0.8106055383880933,0.75,1.0,1.0,1.0,0.44777493365108967,0.1433609218026201,,1.0,,1.0,,0.17388874292373657
2.4066846662267896,177.3285042941788,19962,9980,0.8499999999999999,0.8333333333333333,0.0,1.0,1.0,1.0,0.3334709513932466,0.43899596234162647,1.6901705265045166,1.0,1.0,,1.0,1.0,,0.13421636074781418,0.02926575019955635,,0.8,1.0,1.0,1.0,0.28329809475690126,0.11609778006095439,,1.0,,1.0,,0.2391669750213623
2.4245917775153973,177.41733477170635,19982,9990,0.8500000000000001,0.8,1.0,1.0,1.0,1.0,0.3739477273076773,0.48221304416656496,0.2290017530322075,0.75,1.0,,1.0,1.0,,0.4749052822589874,0.31410534493625164,,1.0,0.7142857142857142,1.0,1.0,0.11249235815679035,0.5621331046734537,0.0,1.0,1.0,1.0,1.008681058883667,0.2627294063568115
2.420887145945911,177.43158554640252,20002,10000,0.9,0.8,0.8,1.0,1.0,1.0,0.3082545019686222,0.5016723513603211,0.515396797657013,0.75,,1.0,1.0,,1.0,0.4536575451493263,,0.07993244379758835,1.0,1.0,1.0,1.0,0.2659825384616852,0.09041796422873935,0.5,,1.0,,0.8273826390504837,
3.3228504175768885,177.37000823245356,20022,10010,0.7500000000000001,0.5,1.0,1.0,1.0,1.0,0.4619431308470667,0.9382945100466413,0.20221203778471267,0.5,1.0,0.0,1.0,1.0,1.0,0.6166691780090332,0.04718131572008133,1.0856419801712036,0.5,1.0,1.0,1.0,0.5409738793969154,0.009905242749179402,1.0,,1.0,,0.24821142852306366,
1.9083590882568076,177.299976809135,20042,10020,0.95,1.0,1.0,1.0,1.0,1.0,0.19945681570097806,0.2666599974036217,0.22495471537113187,1.0,,1.0,1.0,,1.0,0.13910751044750214,,0.004911683150567114,0.8,1.0,1.0,1.0,0.34478212632238864,0.012302019400522113,1.0,1.0,1.0,1.0,0.3625195622444153,0.1840871125459671
16.17496226915243,177.64143062725213,20062,10030,0.8000000000000003,1.0,0.8333333333333333,1.0,1.0,1.0,0.4046328932046891,0.220870499809583,0.46402209748824436,0.5,0.0,0.0,1.0,1.0,1.0,0.6521873772144318,0.9488790035247803,1.2996176481246948,0.875,0.3333333333333333,1.0,1.0,0.2164922506490257,0.9713252832492193,,1.0,,1.0,,0.18012641370296478
1.9858945893321265,178.8208313298411,20082,10040,0.9,1.0,0.75,1.0,1.0,1.0,0.28616064731031654,0.2522043287754059,0.539931308478117,1.0,,1.0,1.0,,1.0,0.12157971784472466,,0.008451181114651263,0.8571428571428571,1.0,1.0,1.0,0.23645461187697947,0.20055667606980673,1.0,1.0,1.0,1.0,0.24982750415802002,0.2195890098810196
3.5038258041848445,179.48070265739574,20102,10050,0.7,1.0,0.8333333333333333,1.0,1.0,1.0,0.5005645710974932,0.27542337278525036,0.4696284880240758,0.25,0.0,,1.0,1.0,,0.8056390583515167,0.7990687489509583,,0.75,0.42857142857142855,1.0,1.0,0.34508856604225,0.7124137324946268,0.0,1.0,1.0,1.0,1.466752529144287,0.15766628086566925
2.6921621235502204,179.76302447506046,20122,10060,0.9,0.6666666666666666,1.0,1.0,1.0,1.0,0.30057150423526763,0.687179371714592,0.21305807928244272,0.75,1.0,1.0,1.0,1.0,1.0,0.3788837902247906,0.02743053436279297,0.006803916767239571,0.8571428571428571,1.0,1.0,1.0,0.2215010282151135,0.280259082763223,0.5,,1.0,,0.740650363266468,
